caldt,b30ret,b30ind,b10ret,b10ind,b2ret,b2ind,b1ret,b1ind,t90ret,t90ind,t30ret,t30ind,cpiret,cpiind
1970-01-30,0.005413,72.088900,0.028827,72.790320,0.009342,79.691640,0.006463,81.593220,0.007158,85.411160,0.005781,87.236350,0.002653,88.9
1970-02-27,0.076670,77.615930,0.067886,77.731760,0.025314,81.708960,0.016646,82.951410,0.007986,86.093240,0.006167,87.774340,0.005291,89.4
1970-03-31,-0.009795,76.855690,-0.000269,77.710860,0.008288,82.386140,0.008367,83.645450,0.007078,86.702600,0.005542,88.260760,0.005263,89.9
1970-04-30,-0.042397,73.597280,-0.050871,73.757640,-0.007192,81.793620,-0.002925,83.400810,0.005494,87.178960,0.005286,88.727300,0.007853,90.6
1970-05-29,-0.040712,70.600980,-0.006522,73.276570,0.002936,82.033790,0.007536,84.029300,0.006237,87.722700,0.005546,89.219370,0.002597,90.8
1970-06-30,0.062987,75.047900,0.021395,74.844320,0.012961,83.097020,0.008878,84.775330,0.007455,88.376660,0.005546,89.714200,0.005181,91.3
1970-07-31,0.031779,77.432850,0.029294,77.036810,0.012224,84.112800,0.009488,85.579650,0.005793,88.888620,0.004886,90.152570,0.005155,91.8
1970-08-31,-0.019441,75.927490,-0.009523,76.303190,0.009432,84.906130,0.006963,86.175550,0.005442,89.372370,0.005020,90.605100,0.000000,91.8
1970-09-30,0.030337,78.230900,0.021787,77.965610,0.014686,86.153090,0.006826,86.763810,0.006230,89.929170,0.005034,91.061170,0.005128,92.2
1970-10-30,-0.002201,78.058720,0.002139,78.132370,0.005353,86.614240,0.007873,87.446880,0.005448,90.419080,0.004954,91.512300,0.005102,92.7
1970-11-30,0.059584,82.709730,0.073034,83.838710,0.028117,89.049600,0.017299,88.959620,0.006665,91.021720,0.004489,91.923120,0.005076,93.2
1970-12-31,-0.026464,80.520940,0.003009,84.090970,0.004518,89.451900,0.005123,89.415360,0.004602,91.440600,0.003786,92.271140,0.005051,93.6
1971-01-29,0.062537,85.556470,0.044649,87.845570,0.020035,91.244080,0.013628,90.633930,0.005191,91.915290,0.003777,92.619670,0.000000,93.6
1971-02-26,-0.017507,84.058650,-0.000506,87.801090,0.011340,92.278810,0.009482,91.493320,0.004635,92.341310,0.003344,92.929440,0.002513,93.9
1971-03-31,0.040610,87.472240,0.059129,92.992670,0.007614,92.981420,0.003427,91.806850,0.003004,92.618720,0.002924,93.201110,0.002506,94.1
1971-04-30,-0.003611,87.156390,-0.037425,89.512450,-0.016031,91.490810,-0.004767,91.369200,0.002311,92.832750,0.002804,93.462440,0.002500,94.4
1971-05-28,0.003574,87.467870,-0.021313,87.604680,0.001165,91.597390,0.001363,91.493760,0.002422,93.057590,0.003127,93.754700,0.004988,94.8
1971-06-30,-0.001678,87.321130,-0.012386,86.519600,-0.008898,90.782390,-0.005324,91.006630,0.003011,93.337790,0.003505,94.083260,0.007444,95.5
1971-07-30,0.005578,87.808200,0.008733,87.275150,0.011327,91.810660,0.007004,91.644050,0.004340,93.742870,0.004272,94.485210,0.002463,95.8
1971-08-31,0.048894,92.101490,0.046098,91.298360,0.015341,93.219130,0.012819,92.818830,0.006234,94.327260,0.004446,94.905290,0.002457,96.0
1971-09-30,0.020593,93.998110,0.027940,93.849270,0.007192,93.889550,0.004150,93.204040,0.003585,94.665420,0.003630,95.249810,0.000000,96.0
1971-10-29,0.020847,95.957720,0.014894,95.247030,0.012539,95.066840,0.011655,94.290340,0.004444,95.086110,0.003855,95.617010,0.002451,96.2
1971-11-30,-0.002401,95.727330,0.010080,96.207160,0.003374,95.387590,0.003862,94.654470,0.003974,95.463990,0.003506,95.952220,0.000000,96.2
1971-12-31,-0.002559,95.482360,0.000245,96.230690,0.010000,96.341480,0.008953,95.501900,0.005181,95.958600,0.003152,96.254600,0.004890,96.7
1972-01-31,-0.008920,94.630620,-0.009879,95.280050,0.005295,96.851590,0.005835,96.059190,0.004022,96.344530,0.002850,96.528920,0.000000,96.7
1972-02-29,0.014795,96.030710,0.002768,95.543770,0.005054,97.341090,0.003411,96.386830,0.002784,96.612770,0.002659,96.785620,0.004866,97.2
1972-03-30,-0.007411,95.319030,0.000559,95.597180,-0.009913,96.376160,-0.001644,96.228370,0.002357,96.840460,0.002590,97.036280,0.002421,97.4
1972-04-28,0.008323,96.112350,0.009324,96.488540,0.011933,97.526200,0.009088,97.102890,0.003784,97.206910,0.002962,97.323750,0.002415,97.6
1972-05-31,0.020554,98.087850,0.006258,97.092360,0.008133,98.319370,0.005084,97.596560,0.003224,97.520310,0.002942,97.610060,0.002410,97.9
1972-06-30,-0.007456,97.356510,-0.001270,96.969050,-0.004006,97.925540,-0.001078,97.491370,0.003085,97.821160,0.002800,97.883330,0.002404,98.1
1972-07-31,0.022068,99.504980,0.003760,97.333670,0.008655,98.773050,0.007680,98.240110,0.004233,98.235230,0.003084,98.185160,0.004796,98.6
1972-08-31,0.006791,100.180700,-0.004457,96.899860,-0.002349,98.541030,-0.001744,98.068740,0.002413,98.472300,0.002988,98.478590,0.002387,98.8
1972-09-29,-0.003549,99.825160,0.000651,96.962940,0.001306,98.669750,0.003009,98.363860,0.003705,98.837110,0.003546,98.827770,0.002381,99.1
1972-10-31,0.013099,101.132800,0.018053,98.713390,0.005826,99.244590,0.006602,99.013230,0.004105,99.242850,0.003891,99.212250,0.004751,99.5
1972-11-30,0.014258,102.574700,0.014573,100.152000,0.006439,99.883620,0.005917,99.599090,0.003956,99.635470,0.003739,99.583230,0.002364,99.8
1972-12-29,-0.025101,100.000000,-0.001517,100.000000,0.001165,100.000000,0.004025,100.000000,0.003659,100.000000,0.004185,100.000000,0.002358,100.0
1973-01-31,-0.043471,95.652930,-0.004846,99.515400,-0.001574,99.842610,0.000071,100.007100,0.003985,100.398500,0.004410,100.441000,0.002353,100.2
1973-02-28,0.000838,95.733060,-0.004451,99.072470,-0.001406,99.702220,0.002978,100.304900,0.004423,100.842600,0.004277,100.870600,0.007042,100.9
1973-03-30,0.006869,96.390650,0.006724,99.738630,-0.000449,99.657450,0.000478,100.352900,0.004189,101.265000,0.004750,101.349700,0.009324,101.9
1973-04-30,0.003262,96.705100,0.008776,100.613900,0.007592,100.414000,0.008762,101.232200,0.006015,101.874100,0.005002,101.856700,0.006928,102.6
1973-05-31,-0.008574,95.875930,-0.010302,99.577410,0.005026,100.918700,0.002317,101.466700,0.004839,102.367100,0.005098,102.375900,0.006881,103.3
1973-06-29,-0.002116,95.673030,0.004589,100.034400,0.002569,101.178000,0.000399,101.507200,0.004790,102.857400,0.005379,102.926600,0.006834,104.0
1973-07-31,-0.041822,91.671820,-0.030567,96.976610,-0.011720,99.992170,-0.003157,101.186700,0.005599,103.433300,0.006540,103.599800,0.002262,104.2
1973-08-31,0.032932,94.690740,0.026063,99.504130,0.012044,101.196500,0.009507,102.148700,0.006987,104.156000,0.006855,104.310000,0.018059,106.1
1973-09-28,0.039914,98.470260,0.032945,102.782300,0.022061,103.429000,0.016156,103.799000,0.009449,105.140200,0.006749,105.013900,0.002217,106.4
1973-10-31,-0.015498,96.944130,0.011631,103.977700,0.007020,104.155100,0.009810,104.817300,0.006667,105.841100,0.006856,105.733900,0.008850,107.3
1973-11-30,0.014764,98.375450,0.005902,104.591400,0.005861,104.765500,0.004356,105.273900,0.006129,106.489800,0.005529,106.318500,0.006579,108.0
1973-12-31,-0.006956,97.691110,-0.004666,104.103400,0.006253,105.420600,0.005515,105.854500,0.006234,107.153700,0.006961,107.058700,0.006536,108.7
1974-01-31,-0.006654,97.041110,-0.003422,103.747200,0.008299,106.295500,0.007693,106.668800,0.006516,107.851900,0.006274,107.730300,0.008658,109.6
1974-02-28,-0.002791,96.770250,0.013221,105.118800,0.006541,106.990800,0.004431,107.141400,0.006084,108.508100,0.005819,108.357200,0.012876,111.1
1974-03-29,-0.031641,93.708350,-0.016721,103.361100,-0.015072,105.378200,-0.005337,106.569600,0.004529,108.999500,0.005677,108.972300,0.012712,112.5
1974-04-30,-0.020727,91.766030,-0.021058,101.184500,-0.002382,105.127200,0.001555,106.735400,0.006768,109.737200,0.007949,109.838500,0.004184,112.9
1974-05-31,0.017362,93.359320,0.013945,102.595500,0.010244,106.204100,0.010088,107.812100,0.009677,110.799200,0.007235,110.633200,0.012500,114.4
1974-06-28,0.006226,93.940550,-0.004053,102.179800,0.001966,106.412900,0.003699,108.210900,0.007102,111.586100,0.006892,111.395700,0.008230,115.3
1974-07-31,-0.008255,93.165070,-0.013122,100.838900,0.004289,106.869300,0.006664,108.932000,0.006365,112.296300,0.006756,112.148300,0.008163,116.2
1974-08-30,-0.031905,90.192650,-0.009864,99.844280,0.002378,107.123500,0.000455,108.981600,0.004043,112.750300,0.005940,112.814500,0.012146,117.6
1974-09-30,0.026444,92.577700,0.030076,102.847200,0.019510,109.213400,0.022223,111.403500,0.012255,114.132100,0.007997,113.716600,0.012000,119.1
1974-10-31,0.041539,96.423280,0.034682,106.414100,0.011981,110.521900,0.011351,112.668000,0.003621,114.545400,0.005254,114.314200,0.009881,120.2
1974-11-29,0.012120,97.591920,0.023214,108.884400,0.014979,112.177400,0.007243,113.484100,0.007061,115.354200,0.005139,114.901600,0.007828,121.2
1974-12-31,0.003009,97.885560,0.012866,110.285300,0.007848,113.057800,0.010211,114.642900,0.007977,116.274300,0.007009,115.707000,0.007767,122.1
1975-01-31,0.029055,100.729600,0.008689,111.243600,0.013315,114.563200,0.015997,116.476800,0.008700,117.285900,0.005387,116.330400,0.003854,122.6
1975-02-28,0.009008,101.637000,0.010027,112.359100,0.013748,116.138200,0.007390,117.337600,0.005288,117.906100,0.004326,116.833600,0.007678,123.5
1975-03-31,-0.032780,98.305370,-0.003413,111.975500,-0.002440,115.854800,0.002314,117.609100,0.004645,118.453800,0.004014,117.302600,0.003810,124.0
1975-04-30,-0.017076,96.626670,-0.009180,110.947600,-0.009031,114.808500,0.000681,117.689200,0.005033,119.050000,0.004489,117.829200,0.003795,124.5
1975-05-30,0.030380,99.562190,0.006045,111.618300,0.019517,117.049200,0.012461,119.155700,0.005365,119.688700,0.004869,118.402800,0.005671,125.2
1975-06-30,0.023355,101.887500,0.001547,111.791000,-0.000220,117.023500,-0.001183,119.014700,0.003572,120.116200,0.004133,118.892200,0.007519,126.1
1975-07-31,-0.009149,100.955300,-0.001880,111.580800,-0.002034,116.785400,0.002888,119.358400,0.005062,120.724200,0.004811,119.464200,0.011194,127.5
1975-08-29,-0.005335,100.416700,-0.006365,110.870600,0.006845,117.584800,0.004900,119.943300,0.005117,121.342000,0.004815,120.039400,0.001845,127.8
1975-09-30,-0.011554,99.256490,-0.027260,107.848200,0.001613,117.774500,0.004524,120.485900,0.005635,122.025800,0.005575,120.708600,0.005525,128.5
1975-10-31,0.053720,104.588600,0.017218,109.705200,0.025318,120.756300,0.020320,122.934200,0.007732,122.969200,0.005185,121.334500,0.005495,129.2
1975-11-28,-0.013719,103.153700,0.011510,110.967900,0.001479,120.934900,0.003420,123.354600,0.004563,123.530400,0.004127,121.835200,0.007286,130.1
1975-12-31,0.041100,107.393300,0.032763,114.603500,0.015283,122.783200,0.011102,124.724100,0.005876,124.256200,0.004983,122.442400,0.003617,130.6
1976-01-30,0.012080,108.690600,0.035314,118.650700,0.009635,123.966200,0.011287,126.131900,0.005474,124.936400,0.004402,122.981400,0.001802,130.8
1976-02-27,0.002494,108.961700,-0.000308,118.614100,-0.000683,123.881500,-0.000070,126.123100,0.003490,125.372400,0.003452,123.405900,0.003597,131.3
1976-03-31,0.022140,111.374100,0.003931,119.080400,0.006807,124.724800,0.006907,126.994200,0.004927,125.990100,0.004344,123.942000,0.001792,131.5
1976-04-30,-0.000657,111.300900,-0.002610,118.769600,0.007210,125.624100,0.005525,127.695800,0.004596,126.569200,0.004440,124.492300,0.003578,132.0
1976-05-28,-0.012839,109.871900,-0.000333,118.730000,-0.006015,124.868400,-0.001050,127.561800,0.002996,126.948400,0.004124,125.005700,0.007130,132.9
1976-06-30,0.019681,112.034300,0.014614,120.465100,0.013771,126.588000,0.009116,128.724600,0.005453,127.640600,0.004446,125.561500,0.005310,133.6
1976-07-30,0.006524,112.765300,0.006041,121.192900,0.009687,127.814200,0.008933,129.874500,0.005114,128.293400,0.004390,126.112700,0.005282,134.4
1976-08-31,0.021369,115.175000,0.009166,122.303700,0.010872,129.203800,0.007982,130.911200,0.004891,128.920900,0.004745,126.711000,0.005254,135.1
1976-09-30,0.016371,117.060500,0.021487,124.931700,0.010165,130.517200,0.006478,131.759200,0.004405,129.488800,0.003924,127.208200,0.003484,135.5
1976-10-29,0.008937,118.106700,0.018230,127.209200,0.009567,131.765900,0.007724,132.776900,0.004749,130.103700,0.004092,127.728700,0.005208,136.2
1976-11-30,0.033681,122.084600,0.024274,130.297000,0.016689,133.964900,0.010535,134.175700,0.005191,130.779100,0.004440,128.295800,0.001727,136.5
1976-12-31,0.035406,126.407100,0.037990,135.247000,0.006886,134.887400,0.005797,134.953500,0.004050,131.308800,0.003579,128.755000,0.003448,136.9
1977-01-31,-0.038876,121.492900,-0.026079,131.719900,-0.009197,133.646800,-0.002645,134.596600,0.003413,131.756900,0.003594,129.217800,0.005155,137.6
1977-02-28,-0.004521,120.943700,0.004235,132.277800,0.006313,134.490500,0.006148,135.424100,0.004000,132.283900,0.003499,129.669900,0.010256,139.1
1977-03-31,0.011396,122.321900,0.000251,132.311000,0.006848,135.411500,0.007035,136.376800,0.004457,132.873500,0.003769,130.158600,0.006768,140.0
1977-04-29,0.005508,122.995700,-0.004580,131.705000,0.004749,136.054600,0.004417,136.979200,0.003910,133.393000,0.004114,130.694100,0.008403,141.2
1977-05-31,0.012977,124.591800,-0.002193,131.416100,0.002947,136.455500,0.003003,137.390500,0.003793,133.899000,0.003855,131.197900,0.005000,141.9
1977-06-30,0.019484,127.019300,0.013981,133.253500,0.007512,137.480600,0.007888,138.474300,0.004407,134.489100,0.003716,131.685400,0.006633,142.8
1977-07-29,-0.009508,125.811600,-0.004943,132.594800,-0.001915,137.217300,-0.000113,138.458600,0.003531,134.964000,0.003873,132.195400,0.004942,143.5
1977-08-31,0.021385,128.502100,0.011749,134.152600,0.005386,137.956400,0.004549,139.088500,0.005079,135.649500,0.004993,132.855400,0.003279,144.0
1977-09-30,-0.003755,128.019600,0.001862,134.402500,-0.000205,137.928100,0.002863,139.486700,0.004237,136.224200,0.004330,133.430700,0.003268,144.5
1977-10-31,-0.007921,127.005600,-0.003637,133.913600,0.000264,137.964500,0.002716,139.865500,0.005255,136.940100,0.004943,134.090300,0.003257,144.9
1977-11-30,0.008751,128.117000,0.007351,134.898000,0.007713,139.028600,0.006816,140.818800,0.005508,137.694300,0.004959,134.755200,0.004870,145.6
1977-12-30,-0.017968,125.815000,-0.009835,133.571300,0.004081,139.596000,0.003938,141.373400,0.005252,138.417500,0.004700,135.388500,0.003231,146.1
1978-01-31,-0.009673,124.597900,-0.003260,133.135900,0.002192,139.902000,0.004119,141.955700,0.005499,139.178700,0.005374,136.116100,0.006441,147.1
1978-02-28,0.001746,124.815500,-0.000040,133.130600,0.003996,140.461000,0.005423,142.725500,0.005236,139.907400,0.004941,136.788700,0.006400,148.0
1978-03-31,-0.002037,124.561200,-0.000347,133.084300,0.002861,140.862900,0.005666,143.534200,0.005656,140.698700,0.005017,137.474900,0.007949,149.2
1978-04-28,0.000156,124.580700,0.000901,133.204300,0.004022,141.429400,0.004503,144.180500,0.005930,141.533100,0.005712,138.260200,0.007886,150.4
1978-05-31,-0.006425,123.780200,-0.005934,132.413800,0.001815,141.686200,0.003019,144.615800,0.005367,142.292700,0.005317,138.995400,0.009390,151.8
1978-06-30,-0.005821,123.059800,-0.006447,131.560200,0.000373,141.739000,0.002591,144.990500,0.005480,143.072500,0.005369,139.741600,0.010853,153.4
1978-07-31,0.013828,124.761400,0.011799,133.112400,0.007377,142.784600,0.007500,146.077900,0.006886,144.057600,0.005591,140.522900,0.007669,154.6
1978-08-31,0.025549,127.949000,0.017925,135.498400,0.007261,143.821400,0.006144,146.975500,0.004857,144.757300,0.005550,141.302900,0.004566,155.3
1978-09-29,-0.010008,126.668400,-0.003752,134.990100,0.001383,144.020300,0.001670,147.220900,0.005368,145.534400,0.005964,142.145600,0.007576,156.5
1978-10-31,-0.018928,124.270800,-0.017924,132.570500,-0.007251,142.976000,-0.001486,147.002100,0.006397,146.465400,0.007498,143.211400,0.009023,157.9
1978-11-30,0.017404,126.433600,0.014056,134.433900,0.004646,143.640300,0.005821,147.857800,0.007183,147.517400,0.007041,144.219700,0.004471,158.6
1978-12-29,-0.009876,125.185000,-0.012092,132.808400,0.000266,143.678500,0.004008,148.450400,0.007384,148.606700,0.007372,145.282900,0.004451,159.3
1979-01-31,0.019755,127.658000,0.022064,135.738600,0.016031,145.981800,0.013594,150.468500,0.008508,149.871100,0.007882,146.428000,0.008863,160.7
1979-02-28,-0.016217,125.587800,-0.007248,134.754800,0.002546,146.353400,0.005848,151.348400,0.007148,150.942300,0.007324,147.500400,0.011713,162.6
1979-03-30,0.013607,127.296700,0.011324,136.280800,0.010632,147.909500,0.011134,153.033600,0.008035,152.155100,0.008928,148.817400,0.010130,164.2
1979-04-30,-0.012435,125.713800,-0.006811,135.352500,0.006192,148.825300,0.006254,153.990600,0.008240,153.408900,0.008489,150.080700,0.011461,166.1
1979-05-31,0.024470,128.789900,0.026087,138.883500,0.013969,150.904300,0.011964,155.833000,0.008209,154.668200,0.008161,151.305500,0.012748,168.2
1979-06-29,0.032824,133.017400,0.023457,142.141300,0.017013,153.471600,0.013530,157.941400,0.009039,156.066300,0.007858,152.494400,0.011189,170.1
1979-07-31,-0.007977,131.956300,-0.005183,141.404600,0.001129,153.644900,0.002443,158.327200,0.007938,157.305100,0.008410,153.776800,0.011065,172.0
1979-08-31,-0.003446,131.501500,-0.006660,140.462800,-0.000685,153.539600,0.002011,158.645600,0.006844,158.381700,0.007506,154.931100,0.009576,173.6
1979-09-28,-0.008122,130.433500,-0.005007,139.759500,0.001453,153.762700,0.003104,159.138100,0.007135,159.511800,0.007732,156.129000,0.010840,175.5
1979-10-31,-0.077292,120.352000,-0.066717,130.435200,-0.024348,150.018900,-0.008462,157.791400,0.007266,160.670800,0.009621,157.631100,0.008043,176.9
1979-11-30,0.025160,123.380100,0.048044,136.701800,0.024165,153.644100,0.022202,161.294700,0.012244,162.638100,0.009878,159.188200,0.009309,178.6
1979-12-31,0.005833,124.099800,0.011951,138.335500,0.005695,154.519100,0.004434,162.009900,0.010604,164.362700,0.010209,160.813300,0.010540,180.5
1980-01-31,-0.075430,114.738900,-0.037477,133.151100,-0.000164,154.493800,0.004360,162.716300,0.009957,165.999200,0.007968,162.094700,0.014342,183.1
1980-02-29,-0.071114,106.579400,-0.050507,126.426100,-0.036947,148.785700,-0.017205,159.916700,0.006808,167.129300,0.010654,163.821600,0.014139,185.6
1980-03-31,0.005830,107.200800,0.048345,132.538100,0.010329,150.322500,0.006983,161.033400,0.011029,168.972600,0.012009,165.789000,0.015209,188.5
1980-04-30,0.133137,121.473100,0.084375,143.721000,0.084198,162.979300,0.056059,170.060800,0.021308,172.573100,0.012865,167.921800,0.011236,190.6
1980-05-30,0.043988,126.816500,0.038482,149.251700,0.031828,168.166600,0.027164,174.680300,0.014007,174.990300,0.007883,169.245500,0.009877,192.5
1980-06-30,0.045733,132.616200,0.029314,153.626900,0.009644,169.788500,0.011976,176.772300,0.006645,176.153100,0.006312,170.313800,0.011002,194.6
1980-07-31,-0.052077,125.709900,-0.042687,147.069000,-0.002259,169.404900,0.002552,177.223400,0.005972,177.205100,0.005281,171.213200,0.000000,194.6
1980-08-29,-0.034054,121.429000,-0.027640,143.004000,-0.024598,165.237900,-0.011296,175.221500,0.005154,178.118400,0.005973,172.235800,0.007255,196.0
1980-09-30,-0.029666,117.826700,-0.007206,141.973500,-0.000819,165.102500,0.004651,176.036400,0.007313,179.421000,0.008698,173.733900,0.008403,197.6
1980-10-31,-0.030875,114.188800,-0.023339,138.660000,-0.004518,164.356600,0.000010,176.038200,0.008594,180.962900,0.008912,175.282200,0.009524,199.5
1980-11-28,0.015219,115.926600,0.009480,139.974500,-0.004178,163.669900,-0.001299,175.809500,0.007393,182.300800,0.008895,176.841400,0.008255,201.2
1980-12-31,0.038261,120.362100,0.027544,143.830000,0.023869,167.576600,0.022957,179.845600,0.015145,185.061800,0.014149,179.343400,0.009357,203.1
1981-01-30,-0.013092,118.786300,-0.004032,143.250100,0.006242,168.622600,0.006077,180.938500,0.011671,187.221600,0.009957,181.129200,0.008111,204.7
1981-02-27,-0.039635,114.078200,-0.028980,139.098600,-0.003742,167.991600,0.006590,182.130900,0.012155,189.497300,0.010685,183.064500,0.010345,206.8
1981-03-31,0.031774,117.702900,0.027672,142.947800,0.021761,171.647300,0.021684,186.080200,0.015867,192.504000,0.013157,185.473100,0.006826,208.2
1981-04-30,-0.052870,111.480000,-0.038250,137.480100,-0.015038,169.066000,-0.007223,184.736200,0.006806,193.814200,0.010756,187.468100,0.006780,209.6
1981-05-29,0.049837,117.035800,0.045241,143.699800,0.010423,170.828200,0.010433,186.663500,0.010972,195.940700,0.010646,189.463900,0.007856,211.3
1981-06-30,-0.004761,116.478600,-0.006976,142.697300,0.011659,172.819900,0.015184,189.497800,0.015317,198.942000,0.015158,192.335800,0.008909,213.2
1981-07-31,-0.034095,112.507200,-0.028486,138.632500,-0.007927,171.449900,-0.000216,189.456900,0.011801,201.289700,0.011915,194.627500,0.011038,215.5
1981-08-31,-0.040682,107.930200,-0.022596,135.499900,-0.001485,171.195300,0.008122,190.995700,0.012539,203.813700,0.012804,197.119500,0.007642,217.2
1981-09-30,-0.017465,106.045200,-0.008044,134.409900,0.016037,173.940800,0.016832,194.210500,0.016315,207.138900,0.012794,199.641500,0.009751,219.3
1981-10-30,0.079122,114.435700,0.074287,144.394800,0.044499,181.681000,0.029558,199.951000,0.015794,210.410400,0.011685,201.974300,0.002146,219.8
1981-11-30,0.113675,127.444200,0.084518,156.598800,0.061198,192.799500,0.039117,207.772400,0.015883,213.752400,0.011030,204.202100,0.003212,220.5
1981-12-31,-0.047237,121.424100,-0.032776,151.466200,-0.020742,188.800500,-0.001493,207.462300,0.008287,215.523800,0.008738,205.986500,0.003202,221.2
1982-01-29,-0.001025,121.299700,0.002885,151.903100,0.004540,189.657600,0.007204,208.956800,0.007271,217.090800,0.007306,207.491400,0.003191,221.9
1982-02-26,0.018873,123.589000,0.019096,154.803800,0.013189,192.159000,0.011353,211.329100,0.010972,219.472700,0.009176,209.395400,0.003181,222.6
1982-03-31,0.024665,126.637300,0.005630,155.675400,0.011891,194.444000,0.012556,213.982500,0.010538,221.785600,0.011077,211.714800,-0.001057,222.4
1982-04-30,0.032416,130.742400,0.026933,159.868200,0.016670,197.685400,0.016626,217.540200,0.013211,224.715500,0.011290,214.105100,0.004233,223.3
1982-05-28,0.006632,131.609500,0.020608,163.162800,0.019780,201.595600,0.017477,221.342200,0.011445,227.287400,0.009592,216.158800,0.009484,225.4
1982-06-30,-0.021771,128.744200,-0.024989,159.085500,-0.006901,200.204400,0.000484,221.449300,0.010179,229.601000,0.010710,218.473900,0.012526,228.2
1982-07-30,0.045258,134.570900,0.041457,165.680700,0.035733,207.358300,0.026425,227.301100,0.016875,233.475500,0.010210,220.704500,0.005155,229.4
1982-08-31,0.082304,145.646600,0.076073,178.284500,0.029799,213.537300,0.025120,233.010900,0.013869,236.713600,0.008342,222.545700,0.002051,229.9
1982-09-30,0.059265,154.278400,0.039536,185.333200,0.019479,217.696800,0.018572,237.338400,0.009284,238.911200,0.005118,223.684600,0.002047,230.4
1982-10-29,0.079355,166.521100,0.099993,203.865200,0.031294,224.509400,0.016578,241.273000,0.006189,240.389800,0.005475,224.909300,0.003064,231.1
1982-11-30,-0.011947,164.531700,-0.010138,201.798500,0.010845,226.944200,0.010152,243.722400,0.007103,242.097300,0.007201,226.528900,-0.002037,230.6
1982-12-31,0.031309,169.683000,0.036299,209.123500,0.017063,230.816600,0.012635,246.801800,0.007734,243.969700,0.006289,227.953600,-0.004082,229.6
1983-01-31,-0.028511,164.845200,-0.020403,204.856800,0.006373,232.287600,0.007358,248.617800,0.006931,245.660700,0.006864,229.518300,0.002049,230.1
1983-02-28,0.051293,173.300600,0.042297,213.521600,0.012675,235.231800,0.010684,251.274000,0.006816,247.335100,0.006186,230.938000,0.001022,230.4
1983-03-31,-0.009310,171.687200,-0.011169,211.136800,0.000402,235.326400,0.002196,251.825800,0.005883,248.790200,0.006326,232.398900,0.000000,230.4
1983-04-29,0.034507,177.611600,0.030024,217.475900,0.016457,239.199200,0.012345,254.934600,0.008225,250.836500,0.006918,234.006700,0.007150,232.0
